Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSMUSG00000109107	Gm44781	7	+	108742094	108745811	0.0	0.0	0.0
ENSMUSG00002076387	Gm55013	7	+	81615458	81615582	0.0	0.0	0.0
ENSMUSG00000109365	Or2ag14-ps1	7	-	106328079	106329026	0.0	0.0	0.0
ENSMUSG00000077653	Gm23321	7	-	118905346	118905471	0.0	0.0	0.0
ENSMUSG00000094905	Vmn1r155	7	+	22357443	22358366	0.0	0.0	0.0
ENSMUSG00000066241	Or10a48	7	-	108424272	108425204	0.0	0.0	0.0
ENSMUSG00000094978	Scgb1b20	7	+	33072659	33073984	0.0	0.0	0.0
ENSMUSG00000109339	Gm18127	7	-	57549711	57550435	0.0	0.0	0.0
ENSMUSG00000119878	Gm24027	7	-	59110425	59110503	0.0	0.0	0.0
ENSMUSG00000101546	Gm28747	7	-	133228078	133229454	0.0	0.0	0.0
ENSMUSG00000118477	Gm18126	7	-	23986741	23988061	0.0	0.0	0.0
ENSMUSG00000108987	Gm45056	7	-	81765514	81770180	0.0	0.0	0.0
ENSMUSG00002076307	Gm56361	7	+	34781335	34781404	0.0	0.0	0.0
ENSMUSG00000059768	Or56a42-ps1	7	-	104775573	104777642	0.0	0.0	0.0
ENSMUSG00000090773	Vmn2r-ps69	7	+	84953161	84992099	0.0	0.0	0.0
ENSMUSG00000070799	Psg26	7	-	18208507	18218102	0.0	0.0	0.0
ENSMUSG00000110215	Gm45598	7	-	11114547	11121511	0.0	0.0	0.0
ENSMUSG00000109976	Gm19683	7	-	11018139	11024787	0.0	0.0	0.0
ENSMUSG00000092398	Vmn1r-ps59	7	+	11728810	11729008	0.0	0.0	0.0
ENSMUSG00000108539	Klk1b12-ps	7	+	43654065	43658316	0.0	0.0	0.0
ENSMUSG00000108553	Gm38569	7	+	25283649	25294201	0.0	0.0	0.0
ENSMUSG00000095273	Vmn1r142	7	-	21862543	21863460	0.0	0.0	0.0
ENSMUSG00000083309	Gm15926	7	+	4210831	4211667	0.0	0.0	0.0
ENSMUSG00000108334	Gm30771	7	+	37758741	37775526	0.0	0.0	0.0
ENSMUSG00000099612	Scgb1b8-ps	7	+	31487708	31488092	0.0	0.0	0.0
ENSMUSG00000108606	Cyp2b27-ps	7	-	25704030	25728331	0.0	0.0	0.0
ENSMUSG00000092179	Vmn2r-ps75	7	+	85447522	85448144	0.0	0.0	0.0
ENSMUSG00000099687	Or51b6b	7	-	103306904	103312905	0.0	0.0	0.0
ENSMUSG00000030666	Calcb	7	+	114317878	114322600	0.0	0.0	0.0
ENSMUSG00000109979	Gm45596	7	+	11101301	11101734	0.0	0.0	0.0
ENSMUSG00000119843	Gm25646	7	-	59029199	59029277	0.0	0.0	0.0
ENSMUSG00000073916	Or52n5	7	+	104583447	104589684	0.0	0.0	0.0
ENSMUSG00000109173	Gm21036	7	-	50634046	50636656	0.0	0.0	0.0
ENSMUSG00000086254	3100003L05Rik	7	-	124224893	124308158	0.0	0.0	0.0
ENSMUSG00000109626	Gm18641	7	+	11358969	11360214	0.0	0.0	0.0
ENSMUSG00000109440	Bc1-ps1	7	-	93309445	93309762	0.0	0.0	0.0
ENSMUSG00000081694	Or56b2l-ps1	7	+	104327925	104328299	0.0	0.0	0.0
ENSMUSG00000108649	Gm44855	7	+	126348727	126349088	0.0	0.0	0.0
ENSMUSG00000030793	Pycard	7	-	127588880	127593039	0.0	0.0	0.0
ENSMUSG00000108787	2200007N16Rik	7	+	24366158	24366395	0.0	0.0	0.0
ENSMUSG00000074111	Mrgpra9	7	-	46884609	46902596	0.0	0.0	0.0
ENSMUSG00000119095	Gm22047	7	-	59441592	59441685	0.0	0.0	0.0
ENSMUSG00000108488	Gm44979	7	+	56398022	56399033	0.0	0.0	0.0
ENSMUSG00000109253	Gm4536	7	+	20963581	20964122	0.0	0.0	0.0
ENSMUSG00000100068	Gm18558	7	-	35196880	35199142	0.0	0.0	0.0
ENSMUSG00000040601	Nlrp4a	7	+	26134538	26175567	0.0	0.0	0.0
ENSMUSG00000108495	Gm45139	7	+	75650572	75652628	0.0	0.0	0.0
ENSMUSG00000023185	Ceacam14	7	+	17546558	17549588	0.0	0.0	0.0
ENSMUSG00000099176	Mir6238	7	-	53541509	53541637	0.0	0.0	0.0
ENSMUSG00000118730	Gm25157	7	-	59428998	59429091	0.0	0.0	0.0
ENSMUSG00000110119	Gm45593	7	+	12559845	12562048	0.0	0.0	0.0
ENSMUSG00000059042	Klk1b9	7	+	43625485	43629800	0.0	0.0	0.0
ENSMUSG00000081510	Gm12768	7	+	33544361	33545119	0.0	0.0	0.0
ENSMUSG00000118388	Vmn1r64	7	-	5886579	5887541	0.0	0.0	0.0
ENSMUSG00000094532	Vmn1r259	7	-	22718431	22719348	0.0	0.0	0.0
ENSMUSG00000118641	Gm55488	7	-	27593487	27593543	0.0	0.0	0.0
ENSMUSG00000090411	Vmn1r174	7	+	23451695	23461828	0.0	0.0	0.0
ENSMUSG00000109373	Gm44690	7	-	69533727	69534108	0.0	0.0	0.0
ENSMUSG00000100734	Rpl23a-ps8	7	+	31302719	31303181	0.0	0.0	0.0
ENSMUSG00000030976	Tex36	7	-	133188753	133203887	0.0	0.0	0.0
ENSMUSG00000073947	Or51ah3	7	+	103205286	103213005	0.0	0.0	0.0
ENSMUSG00000065729	Gm26176	7	-	73295733	73295837	0.0	0.0	0.0
ENSMUSG00000109834	Gm5650	7	+	137663735	137664332	0.0	0.0	0.0
ENSMUSG00000095185	Vmn1r-ps75	7	-	21126266	21127185	0.0	0.0	0.0
ENSMUSG00000094385	Vmn1r123	7	+	20896110	20897033	0.0	0.0	0.0
ENSMUSG00000120689	Gm57208	7	+	113780629	113789685	0.0	0.0	0.0
ENSMUSG00000110072	Gm45327	7	+	10754256	10754820	0.0	0.0	0.0
ENSMUSG00000088888	Gm24210	7	-	102383789	102383921	0.0	0.0	0.0
ENSMUSG00000109639	Or5p65-ps1	7	+	107875953	107876919	0.0	0.0	0.0
ENSMUSG00000097991	Gm7656	7	+	70140596	70141599	0.0	0.0	0.0
ENSMUSG00000066697	Gm10172	7	-	70982111	70982669	0.0	0.0	0.0
ENSMUSG00000121392	.	7	-	11117183	11119445	0.0	0.0	0.0
ENSMUSG00000030674	Qprt	7	-	126706286	126721398	0.0	0.0	0.0
ENSMUSG00000102004	4933402C06Rik	7	+	40324161	40340697	0.0	0.0	0.0
ENSMUSG00000119625	Gm22130	7	-	59076543	59076621	0.0	0.0	0.0
ENSMUSG00000064223	Or2ag1b	7	-	106284187	106291021	0.0	0.0	0.0
ENSMUSG00000110027	C030029H02Rik	7	+	135870051	135920251	0.0	0.0	0.0
ENSMUSG00000051180	Or6ae1	7	-	139739912	139744677	0.0	0.0	0.0
ENSMUSG00000058685	Vmn2r51	7	-	9821125	9839668	0.0	0.0	0.0
ENSMUSG00000073920	Or56b2	7	+	104335708	104340561	0.0	0.0	0.0
ENSMUSG00000098031	Gm9341	7	+	135554527	135555512	0.0	0.0	0.0
ENSMUSG00000108357	Snrp1c-ps1	7	+	126323108	126323581	0.0	0.0	0.0
ENSMUSG00000119778	Gm26432	7	-	59145917	59145995	0.0	0.0	0.0
ENSMUSG00000109575	Gm44831	7	-	59277436	59280424	0.0	0.0	0.0
ENSMUSG00000006948	Klk4	7	+	43530584	43535228	0.0	0.0	0.0
ENSMUSG00000101342	Gm28078	7	-	36819418	36828117	0.0	0.0	0.0
ENSMUSG00000110008	Or51f23b	7	-	102401025	102408573	0.0	0.0	0.0
ENSMUSG00000121388	.	7	-	10012411	10020767	0.0	0.0	0.0
ENSMUSG00000098195	Gm7693	7	-	72362382	72363369	0.0	0.0	0.0
ENSMUSG00000080892	Gm9266	7	+	42601148	42601631	0.0	0.0	0.0
ENSMUSG00000108928	Vmn2r-ps61	7	-	62227076	62227964	0.0	0.0	0.0
ENSMUSG00000070458	Vmn2r73	7	-	85499881	85525474	0.0	0.0	0.0
ENSMUSG00000082077	Or52ae6-ps1	7	-	103348783	103349961	0.0	0.0	0.0
ENSMUSG00000108942	Gm44660	7	+	19631259	19633723	0.0	0.0	0.0
ENSMUSG00000073785	Krtap5-5	7	-	141782532	141783708	0.0	0.0	0.0
ENSMUSG00000044903	Psg22	7	+	18452015	18461173	0.0	0.0	0.0
ENSMUSG00000118413	Gm29708	7	+	3199831	3200776	0.0	0.0	0.0
ENSMUSG00000109655	Gm29735	7	-	141710191	141710850	0.0	0.0	0.0
ENSMUSG00000025475	Adgra1	7	+	139414090	139458004	0.0	0.0	0.0
ENSMUSG00000030413	Pglyrp1	7	+	18605256	18624384	0.0	0.0	0.0
ENSMUSG00000103831	Gm37608	7	+	79166630	79168509	0.0	0.0	0.0
ENSMUSG00000092191	Gm7211	7	+	42528020	42529429	0.0	0.0	0.0
ENSMUSG00000100513	Rpl23a-ps11	7	+	32087906	32088368	0.0	0.0	0.0
ENSMUSG00000110171	Or5p60	7	-	107719898	107726656	0.0	0.0	0.0
ENSMUSG00000108580	Gm39094	7	+	129260652	129333371	0.0	0.0	0.0
ENSMUSG00000108293	Pla2g4c-ps	7	+	13095036	13120620	0.0	0.0	0.0
ENSMUSG00000101183	Gm28614	7	-	33494735	33495560	0.0	0.0	0.0
ENSMUSG00000109023	Gm44565	7	+	18476252	18477536	0.0	0.0	0.0
ENSMUSG00000108623	Gm45092	7	+	124506832	124513641	0.0	0.0	0.0
ENSMUSG00000109318	Gm17780	7	+	23486041	23486652	0.0	0.0	0.0
ENSMUSG00000092197	Gm20480	7	-	85947852	85948101	0.0	0.0	0.0
ENSMUSG00000093567	Obox4-ps8	7	+	14740999	14741712	0.0	0.0	0.0
ENSMUSG00000108424	Gm44590	7	+	97567452	97567842	0.0	0.0	0.0
ENSMUSG00000094305	Scgb2b20	7	-	33063768	33065747	0.0	0.0	0.0
ENSMUSG00000109792	Gm45426	7	+	135890385	135894056	0.0	0.0	0.0
ENSMUSG00000109798	Gm5996	7	-	10982331	10983048	0.0	0.0	0.0
ENSMUSG00000099560	Mrgprx3-ps	7	-	46959126	46960043	0.0	0.0	0.0
ENSMUSG00000054054	Or13g1	7	-	85953682	85962916	0.0	0.0	0.0
ENSMUSG00000044705	Or52e18	7	-	104606321	104611827	0.0	0.0	0.0
ENSMUSG00000095758	Vmn1r128	7	+	21083298	21084221	0.0	0.0	0.0
ENSMUSG00000025461	Scart1	7	+	139798180	139811058	0.0	0.0	0.0
ENSMUSG00000109917	Gm45671	7	+	133209955	133217994	0.0	0.0	0.0
ENSMUSG00000115267	Vmn1r76	7	-	11657450	11672140	0.0	0.0	0.0
ENSMUSG00000119603	Gm26270	7	-	59365807	59365900	0.0	0.0	0.0
ENSMUSG00000040614	Nlrp9c	7	-	26021898	26103125	0.0	0.0	0.0
ENSMUSG00000092506	Vmn1r-ps77	7	-	21574785	21575705	0.0	0.0	0.0
ENSMUSG00000095768	Vmn1r111	7	-	20436221	20437141	0.0	0.0	0.0
ENSMUSG00002076037	Gm54951	7	-	61323577	61323655	0.0	0.0	0.0
ENSMUSG00000108582	Gm18973	7	-	4615411	4616164	0.0	0.0	0.0
ENSMUSG00000090774	Vmn2r74	7	-	85593822	85610837	0.0	0.0	0.0
ENSMUSG00000108306	Gm44640	7	-	26847815	26848061	0.0	0.0	0.0
ENSMUSG00000108696	Gm5738	7	-	127615614	127616392	0.0	0.0	0.0
ENSMUSG00000109973	Gm45397	7	-	137158841	137166317	0.0	0.0	0.0
ENSMUSG00000109269	Gm18054	7	+	20916167	20916981	0.0	0.0	0.0
ENSMUSG00000099768	Gm29293	7	+	40619343	40623962	0.0	0.0	0.0
ENSMUSG00000055610	Or14a260	7	-	85981384	85986794	0.0	0.0	0.0
ENSMUSG00000108492	Rpl18a-ps4	7	-	42731547	42732082	0.0	0.0	0.0
ENSMUSG00000108044	Gm44459	7	-	3170113	3170272	0.0	0.0	0.0
ENSMUSG00000060565	Gm5591	7	-	38217563	38227617	0.0	0.0	0.0
ENSMUSG00000092427	Vmn1r-ps69	7	+	12978089	12978289	0.0	0.0	0.0
ENSMUSG00000110022	Gm45475	7	+	12293787	12294095	0.0	0.0	0.0
ENSMUSG00002074963	Gm56262	7	-	12092825	12092934	0.0	0.0	0.0
ENSMUSG00000055078	Gabra5	7	-	57057420	57159807	0.0	0.0	0.0
ENSMUSG00000100687	Gm18357	7	+	48013669	48014248	0.0	0.0	0.0
ENSMUSG00000096601	Vmn1r260	7	-	22765958	22766881	0.0	0.0	0.0
ENSMUSG00000055942	Obox7	7	+	14393421	14399921	0.0	0.0	0.0
ENSMUSG00000055621	Or51k3-ps1	7	-	103638309	103639243	0.0	0.0	0.0
ENSMUSG00000081714	Gm12782	7	-	33480242	33480968	0.0	0.0	0.0
ENSMUSG00000044485	Klk1b11	7	+	43645301	43649299	0.0	0.0	0.0
ENSMUSG00000096903	Vmn1r104	7	+	20267762	20268685	0.0	0.0	0.0
ENSMUSG00000063120	Or5p57	7	-	107664085	107666553	0.0	0.0	0.0
ENSMUSG00000108300	Gm44539	7	+	42993974	42994211	0.0	0.0	0.0
ENSMUSG00000121301	Nlrp5-ps	7	-	14264577	14356404	0.0	0.0	0.0
ENSMUSG00000045581	Or2d4	7	-	106543118	106547519	0.0	0.0	0.0
ENSMUSG00000108828	Gm34549	7	+	68078963	68140640	0.0	0.0	0.0
ENSMUSG00000109220	Gm30196	7	+	59942952	59943111	0.0	0.0	0.0
ENSMUSG00000110092	Or13a23-ps1	7	+	140109447	140120993	0.0	0.0	0.0
ENSMUSG00000092410	Gm18354	7	-	85437405	85438856	0.0	0.0	0.0
ENSMUSG00000108895	Gm45070	7	-	100667830	100668075	0.0	0.0	0.0
ENSMUSG00000120558	Gm39035	7	+	71956657	71958449	0.0	0.0	0.0
ENSMUSG00000047545	Or52ae9	7	-	103388982	103394150	0.0	0.0	0.0
ENSMUSG00000110082	Gm19201	7	-	11916395	11917172	0.0	0.0	0.0
ENSMUSG00000100776	Gm18254	7	-	35141991	35144662	0.0	0.0	0.0
ENSMUSG00000036647	Or6b9	7	-	106552458	106563144	0.0	0.0	0.0
ENSMUSG00000110352	Gm45687	7	+	102325743	102325897	0.0	0.0	0.0
ENSMUSG00000109280	Gm35325	7	+	69857183	69858930	0.0	0.0	0.0
ENSMUSG00000049674	Or10a2	7	+	106670188	106677009	0.0	0.0	0.0
ENSMUSG00000093584	Obox3-ps2	7	-	14534149	14535751	0.0	0.0	0.0
ENSMUSG00000115027	Vmn1r81	7	-	11981168	12002196	0.0	0.0	0.0
ENSMUSG00000096861	Vmn2r68	7	-	84870346	84886991	0.0	0.0	0.0
ENSMUSG00000108552	Gm45227	7	+	25649678	25649846	0.0	0.0	0.0
ENSMUSG00000118711	Gm24306	7	-	58999284	58999362	0.0	0.0	0.0
ENSMUSG00000102227	Gm37302	7	+	39440678	39443675	0.0	0.0	0.0
ENSMUSG00000092905	Gm25735	7	+	126790199	126790413	0.0	0.0	0.0
ENSMUSG00000108682	Gm29754	7	+	26766881	26767238	0.0	0.0	0.0
ENSMUSG00000063713	Klk1b24	7	+	43837660	43841879	0.0	0.0	0.0
ENSMUSG00000108450	Gm44977	7	-	56505180	56505599	0.0	0.0	0.0
ENSMUSG00000094412	Obox4-ps16	7	+	14918593	14920306	0.0	0.0	0.0
ENSMUSG00000109526	Gm9357	7	-	51671985	51678906	0.0	0.0	0.0
ENSMUSG00000030787	Lyve1	7	-	110449814	110462446	0.0	0.0	0.0
ENSMUSG00000084236	Or51k4-ps1	7	+	103645198	103645668	0.0	0.0	0.0
ENSMUSG00000004542	Psg19	7	-	18523492	18532445	0.0	0.0	0.0
ENSMUSG00000073972	Or52m2	7	-	102260488	102267425	0.0	0.0	0.0
ENSMUSG00000081315	Or51v15-ps1	7	-	103278228	103279165	0.0	0.0	0.0
ENSMUSG00000108374	Gm33626	7	-	18052844	18061121	0.0	0.0	0.0
ENSMUSG00000109391	Gm45023	7	-	106674468	106674846	0.0	0.0	0.0
ENSMUSG00000061489	Or13a19	7	+	139900771	139907538	0.0	0.0	0.0
ENSMUSG00000055193	Klk15	7	+	43583164	43589063	0.0	0.0	0.0
ENSMUSG00000074365	Crxos	7	+	15616542	15637945	0.0	0.0	0.0
ENSMUSG00000119371	Gm24618	7	-	59396173	59396266	0.0	0.0	0.0
ENSMUSG00000097215	Gm26550	7	-	24330570	24337341	0.0	0.0	0.0
ENSMUSG00000118981	Gm22128	7	-	59421404	59421497	0.0	0.0	0.0
ENSMUSG00000109093	Gm39079	7	-	119206904	119242692	0.0	0.0	0.0
ENSMUSG00000109690	Gm6376	7	-	139965678	139966257	0.0	0.0	0.0
ENSMUSG00000118877	Gm23449	7	-	59162543	59162621	0.0	0.0	0.0
ENSMUSG00000054102	Nlrp9a	7	+	26234448	26275040	0.0	0.0	0.0
ENSMUSG00000050870	Mrgprb8	7	+	48038274	48039396	0.0	0.0	0.0
ENSMUSG00000077681	Gm22496	7	-	58997085	58997172	0.0	0.0	0.0
ENSMUSG00000073906	Or52w1	7	+	105017437	105018562	0.0	0.0	0.0
ENSMUSG00000108554	Gm44824	7	+	126341854	126342082	0.0	0.0	0.0
ENSMUSG00000109525	Gm19091	7	-	18311623	18312947	0.0	0.0	0.0
ENSMUSG00000035523	Vmn1r172	7	+	23357741	23367872	0.0	0.0	0.0
ENSMUSG00000044453	Ffar1	7	-	30556815	30560989	0.0	0.0	0.0
ENSMUSG00000044899	Or52h2	7	-	103838199	103845192	0.0	0.0	0.0
ENSMUSG00000074003	Gucy2d	7	+	98089623	98126686	0.0	0.0	0.0
ENSMUSG00000090967	Vmn2r61	7	+	41909477	41950179	0.0	0.0	0.0
ENSMUSG00000004651	Tyr	7	-	87073979	87142720	0.0	0.0	0.0
ENSMUSG00000108647	Gm17984	7	-	56454353	56455211	0.0	0.0	0.0
ENSMUSG00000092370	Vmn2r-ps58	7	+	41952510	41952751	0.0	0.0	0.0
ENSMUSG00000109730	Gm7151	7	+	10816810	10823529	0.0	0.0	0.0
ENSMUSG00000066586	Scgb2b26	7	-	33642427	33644465	0.0	0.0	0.0
ENSMUSG00000051051	Or6f2	7	+	139753130	139758671	0.0	0.0	0.0
ENSMUSG00000062712	Or2j6	7	-	139978958	139982831	0.0	0.0	0.0
ENSMUSG00000073917	Or52n3	7	+	104527238	104532113	0.0	0.0	0.0
ENSMUSG00000078796	Zfp541	7	+	15795739	15830259	0.0	0.0	0.0
ENSMUSG00000118696	Snord116l13	7	-	59524128	59524221	0.0	0.0	0.0
ENSMUSG00000092652	Mir3104	7	+	141545916	141545978	0.0	0.0	0.0
ENSMUSG00000108459	Gm44605	7	-	43852127	43853717	0.0	0.0	0.0
ENSMUSG00000101087	Gm2707	7	-	47317843	47318556	0.0	0.0	0.0
ENSMUSG00000097682	4930554H23Rik	7	-	62994438	63094277	0.0	0.0	0.0
ENSMUSG00000108491	Gm44523	7	-	42157024	42158758	0.0	0.0	0.0
ENSMUSG00000108417	Gm30928	7	-	125947348	125950791	0.0	0.0	0.0
ENSMUSG00000030954	Gp2	7	-	119041760	119058508	0.0	0.0	0.0
ENSMUSG00000055102	Zfp819	7	+	43256593	43267709	0.0	0.0	0.0
ENSMUSG00000077716	Gm25725	7	-	140966408	140966537	0.0	0.0	0.0
ENSMUSG00000108314	Prkcz2	7	-	27582180	27583935	0.0	0.0	0.0
ENSMUSG00000109315	Gm45037	7	+	93010885	93030071	0.0	0.0	0.0
ENSMUSG00000101543	Gm18352	7	-	47831545	47832892	0.0	0.0	0.0
ENSMUSG00000108844	Gm6702	7	+	107618223	107618693	0.0	0.0	0.0
ENSMUSG00000098199	Gm9358	7	+	138516117	138517043	0.0	0.0	0.0
ENSMUSG00000092307	Vmn2r-ps76	7	-	85464655	85465393	0.0	0.0	0.0
ENSMUSG00000096871	Gm10665	7	-	22162535	22163500	0.0	0.0	0.0
ENSMUSG00000118617	Gm53037	7	+	7018913	7018996	0.0	0.0	0.0
ENSMUSG00000025488	Cox8b	7	-	140478858	140480359	0.0	0.0	0.0
ENSMUSG00000092293	Gm17919	7	-	86191173	86191869	0.0	0.0	0.0
ENSMUSG00000035951	Ascl3	7	-	109326672	109330933	0.0	0.0	0.0
ENSMUSG00000109453	4930405G09Rik	7	-	67965721	67966780	0.0	0.0	0.0
ENSMUSG00000118976	Gm23286	7	-	59211220	59211298	0.0	0.0	0.0
ENSMUSG00000108756	Gm44894	7	+	54674790	54676963	0.0	0.0	0.0
ENSMUSG00000109374	Gm44773	7	+	107192157	107192713	0.0	0.0	0.0
ENSMUSG00000109233	Gm44866	7	-	119320034	119334983	0.0	0.0	0.0
ENSMUSG00000119682	Gm22909	7	-	59170032	59170110	0.0	0.0	0.0
ENSMUSG00000099729	Scgb2b11	7	-	31908598	31910570	0.0	0.0	0.0
ENSMUSG00000077645	Gm24983	7	-	59108563	59108631	0.0	0.0	0.0
ENSMUSG00000110024	Gm7210	7	-	11320362	11328121	0.0	0.0	0.0
ENSMUSG00000109226	Gm45039	7	-	93254047	93257523	0.0	0.0	0.0
ENSMUSG00000108902	Gm9377	7	+	58759668	58760290	0.0	0.0	0.0
ENSMUSG00000070837	Aurkc	7	+	6998299	7006090	0.0	0.0	0.0
ENSMUSG00000019429	Ffar3	7	-	30553755	30555603	0.0	0.0	0.0
ENSMUSG00000118997	Gm23767	7	-	59358217	59358310	0.0	0.0	0.0
ENSMUSG00000101650	Gm6820	7	+	40770646	40775322	0.0	0.0	0.0
ENSMUSG00000053719	Klk1b26	7	+	43661592	43666392	0.0	0.0	0.0
ENSMUSG00000096663	Vmn1r103	7	-	20243542	20244459	0.0	0.0	0.0
ENSMUSG00000109072	Gm18469	7	+	22608013	22608451	0.0	0.0	0.0
ENSMUSG00000045587	Lypd10	7	+	24408667	24413960	0.0	0.0	0.0
ENSMUSG00000054236	Or5p4	7	+	107679062	107685031	0.0	0.0	0.0
ENSMUSG00000110101	Gm6249	7	-	136269684	136312333	0.0	0.0	0.0
ENSMUSG00000118978	Gm23089	7	-	59368336	59368429	0.0	0.0	0.0
ENSMUSG00000108599	Gm10616	7	+	79116157	79118283	0.0	0.0	0.0
ENSMUSG00000016626	Nlrp14	7	+	106766197	106797309	0.0	0.0	0.0
ENSMUSG00000105094	Obox4-ps10	7	-	14809190	14809693	0.0	0.0	0.0
ENSMUSG00000097247	1500012K07Rik	7	+	74958444	74981167	0.0	0.0	0.0
ENSMUSG00000081962	Gm12773	7	+	33696424	33697010	0.0	0.0	0.0
ENSMUSG00002074893	Gm56025	7	+	23106421	23106530	0.0	0.0	0.0
ENSMUSG00000108619	Gm44839	7	-	40727049	40727449	0.0	0.0	0.0
ENSMUSG00000093942	Or13a18	7	+	140181182	140197591	0.0	0.0	0.0
ENSMUSG00000058631	Vmn1r63	7	-	5805344	5808444	0.0	0.0	0.0
ENSMUSG00000094445	1700015G11Rik	7	-	51661431	51665476	0.0	0.0	0.0
ENSMUSG00000109011	Gm44857	7	+	106284210	106284405	0.0	0.0	0.0
ENSMUSG00000073804	Nps	7	+	134860432	134874671	0.0	0.0	0.0
ENSMUSG00000073896	Or2d36	7	+	106737534	106749788	0.0	0.0	0.0
ENSMUSG00000102068	Mrgprc7-ps	7	+	47459785	47460736	0.0	0.0	0.0
ENSMUSG00000109395	Gm45199	7	+	92355981	92357487	0.0	0.0	0.0
ENSMUSG00000108790	Gm44806	7	-	37164545	37166847	0.0	0.0	0.0
ENSMUSG00000070817	Vmn1r85	7	-	12817240	12829100	0.0	0.0	0.0
ENSMUSG00000119905	Gm22449	7	-	59258010	59258088	0.0	0.0	0.0
ENSMUSG00000109375	Gm44887	7	-	68248425	68248602	0.0	0.0	0.0
ENSMUSG00000109494	Gm21033	7	-	50607790	50610397	0.0	0.0	0.0
ENSMUSG00000108363	Gm44615	7	+	55286201	55286558	0.0	0.0	0.0
ENSMUSG00000110192	Gm9652	7	-	10987629	10987791	0.0	0.0	0.0
ENSMUSG00000094822	Or52a20	7	+	103363878	103370373	0.0	0.0	0.0
ENSMUSG00000092850	Mir344g	7	-	61632037	61632107	0.0	0.0	0.0
ENSMUSG00000101023	Gm21152	7	-	38618144	38621626	0.0	0.0	0.0
ENSMUSG00000108708	Gm29977	7	-	121848525	121849248	0.0	0.0	0.0
ENSMUSG00000119456	Mir344h-2	7	-	61392114	61392173	0.0	0.0	0.0
ENSMUSG00000108864	Gm44933	7	-	84085201	84088434	0.0	0.0	0.0
ENSMUSG00000119311	Gm25988	7	-	59078413	59078491	0.0	0.0	0.0
ENSMUSG00000119359	Gm22640	7	-	59228067	59228145	0.0	0.0	0.0
ENSMUSG00000055409	Nell1	7	+	49624612	50516356	0.0	0.0	0.0
ENSMUSG00000061000	Or5p79	7	+	108221021	108221971	0.0	0.0	0.0
ENSMUSG00000030762	Aqp8	7	+	123061514	123067227	0.0	0.0	0.0
ENSMUSG00000109388	Gm44688	7	+	71355824	71356360	0.0	0.0	0.0
ENSMUSG00000086868	Gm15883	7	-	26823906	26830099	0.0	0.0	0.0
ENSMUSG00000030895	Hpx	7	-	105240820	105249344	0.0	0.0	0.0
ENSMUSG00000091867	Cyp2a22	7	-	26631056	26638809	0.0	0.0	0.0
ENSMUSG00000090341	Gm17217	7	-	41222701	41223169	0.0	0.0	0.0
ENSMUSG00000108384	Gm45082	7	+	64165059	64165659	0.0	0.0	0.0
ENSMUSG00000083085	Gm12765	7	+	33636686	33637662	0.0	0.0	0.0
ENSMUSG00000109161	Gm39033	7	+	70746795	70773342	0.0	0.0	0.0
ENSMUSG00000098561	Gtpbp4-ps5	7	-	15053897	15054185	0.0	0.0	0.0
ENSMUSG00000119922	Gm22131	7	-	59330803	59330896	0.0	0.0	0.0
ENSMUSG00000064194	Zfp936	7	+	42763653	42841533	0.0	0.0	0.0
ENSMUSG00000053528	A530021J07Rik	7	+	82710991	82828637	0.0	0.0	0.0
ENSMUSG00000109240	Gm44598	7	-	19917005	19917154	0.0	0.0	0.0
ENSMUSG00000062732	Lypd4	7	-	24564045	24569366	0.0	0.0	0.0
ENSMUSG00000062017	Abca14	7	+	119803184	119924575	0.0	0.0	0.0
ENSMUSG00000057540	Or14c46	7	-	85917695	85926380	0.0	0.0	0.0
ENSMUSG00000025468	Caly	7	-	139649793	139662461	0.0	0.0	0.0
ENSMUSG00000110184	Gm45429	7	+	11725157	11725328	0.0	0.0	0.0
ENSMUSG00000106582	Obox4-ps24	7	-	15040964	15041979	0.0	0.0	0.0
ENSMUSG00002074997	Gm56173	7	+	6515234	6515341	0.0	0.0	0.0
ENSMUSG00000077194	Gm23431	7	-	61686379	61686485	0.0	0.0	0.0
ENSMUSG00000101487	Scgb2b33	7	-	32811098	32812883	0.0	0.0	0.0
ENSMUSG00000055643	Ubqln5	7	-	103777119	103779033	0.0	0.0	0.0
ENSMUSG00000109411	Gm18059	7	+	21953389	21954210	0.0	0.0	0.0
ENSMUSG00000109402	Gm45040	7	+	107380121	107385653	0.0	0.0	0.0
ENSMUSG00000119239	Gm22417	7	-	59360757	59360850	0.0	0.0	0.0
ENSMUSG00000119511	Gm24414	7	-	11701077	11701183	0.0	0.0	0.0
ENSMUSG00000004328	Hif3a	7	-	16765432	16796352	0.0	0.0	0.0
ENSMUSG00000119394	Gm25741	7	-	59116040	59116118	0.0	0.0	0.0
ENSMUSG00000119367	Snord116l14	7	-	59521612	59521705	0.0	0.0	0.0
ENSMUSG00000108794	Gm45195	7	-	43650223	43652287	0.0	0.0	0.0
ENSMUSG00002075111	Gm55470	7	-	126646335	126646424	0.0	0.0	0.0
ENSMUSG00000099951	Gm9226	7	-	38923345	38926833	0.0	0.0	0.0
ENSMUSG00000119823	Gm25471	7	-	59411302	59411395	0.0	0.0	0.0
ENSMUSG00000098016	Gm9211	7	+	35933717	35934691	0.0	0.0	0.0
